Platform,us
Client,88530
Client,88784
Client,87278
Client,89010
Client,88003
Client,87245
Client,89076
Client,87986
Client,87539
Client,87334
Client,88859
Client,87983
Client,93373
Client,88947
Client,87198
Client,89074
Client,88835
Client,88944
Client,88275
Client,87406
Client,88951
Client,93081
Client,87318
Client,88193
Client,89035
Client,88473
Client,88385
Client,87309
Client,87332
Client,89064
Client,93400
Client,89112
Client,88281
Client,87296
Client,88621
Client,88099
Client,87804
Client,88280
Client,87866
Client,88922
Client,87487
Client,87233
Client,93269
Client,88956
Client,88803
Client,88219
Client,88954
Client,87915
Client,89001
Client,93214
Client,87236
Client,88213
Client,89042
Client,89094
Client,88420
Client,88258
Client,93215
Client,88943
Client,87362
Client,87407
Client,87347
Client,88455
Client,88172
Client,88410
Client,89118
Client,88523
Client,88058
Client,93347
Client,89177
Client,88960
Client,89109
Client,88205
Client,89142
Client,88545
Client,87305
Client,87474
Client,87312
Client,88024
Client,88050
Client,88900
Client,88465
Client,87961
Client,88277
Client,89067
Client,87494
Client,87460
Client,93274
Client,88941
Client,89196
Client,88278
Client,88180
Client,88557
Client,88474
Client,93430
Client,88033
Client,87382
Client,88386
Client,88967
Client,88258
Client,87397
Client,88435
Client,89015
Client,87263
Client,88806
Client,88269
Client,88984
Client,88082
Client,87216
Client,87418
Client,88380
Client,88955
Client,93319
Client,88014
Client,87419
Client,93252
Client,88917
Client,87465
Client,89194
Client,93348
Client,88925
Client,88221
Client,87331
Client,88362
Client,87976
Client,88929
Client,88480
Client,88277
Client,88400
Client,88670
Client,89001
Client,88035
Client,88372
Client,87456
Client,89030
Client,88353
Client,93542
Client,87357
Client,88868
Client,93256
Client,89093
Client,93039
Client,89222
Client,87417
Client,88602
Client,89127
Client,93684
Client,87559
Client,87348
Client,88375
Client,88688
Client,88156
Client,87236
Client,93226
Client,89055
Client,88023
Client,87552
Client,88950
Client,88236
Client,89058
Client,88007
Client,87247
Client,88236
Client,89098
Client,88152
Client,88835
Client,87279
Client,89053
Client,93579
Client,88850
Client,88467
Client,88112
Client,88470
Client,87939
Client,88971
Client,87313
Client,88028
Client,88248
Client,93478
Client,87310
Client,87340
Client,87986
Client,93216
Client,89041
Client,88232
Client,93320
Client,89085
Client,88966
Client,88005
Client,88311
Client,87379
Client,88178
Client,89230
Client,87287
Client,88952
Client,88287
Client,93432
Client,93240
Client,88779
Client,88345
Client,89060
Client,88491
Client,93361
Client,88535
Client,88884
Client,87557
Client,88675
Client,89073
Client,93351
Client,87371
Client,88286
Client,93486
Client,88069
Client,88409
Client,88726
Client,93419
Client,89103
Client,88456
Client,88705
Client,88209
Client,93162
Client,88873
Client,88234
Client,88815
Client,88393
Client,88970
Client,88192
Client,87380
Client,88325
Client,93390
Client,88235
Client,89204
Client,88294
Client,88029
Client,88538
Client,87300
Client,88362
Client,88277
Client,88121
Client,88992
Client,88973
Client,88320
Client,87330
Client,93237
Client,88932
Client,88811
Client,88132
Client,88139
Client,88869
Client,87404
Client,87933
Client,89084
Client,93128
Client,88897
Client,88926
Client,88575
Client,88756
Client,88334
Client,88887
Client,88183
Client,89001
Client,89075
Client,88158
Client,88950
Client,88493
Client,87461
Client,88155
Client,88963
Client,89109
Client,93172
Client,89030
Client,87313
Client,87369
Client,88685
Client,89026
Client,87322
Client,87219
Client,89184
Client,93206
Client,88971
Client,87356
Client,93243
Client,89053
Client,87423
Client,88123
Client,88350
Client,88010
Client,93397
Client,88900
Client,88566
Client,88291
Client,88430
Client,93389
Client,87373
Client,87276
Client,88918
Client,88914
Client,87349
Client,88868
Client,88451
Client,88746
Client,93408
Client,88003
Client,87500
Client,87244
Client,88941
Client,88321
Client,88277
Client,88116
Client,88494
Client,87833
Client,87257
Client,89078
Client,93296
Client,89008
Client,87367
Client,88835
Client,87296
Client,88422
Client,88911
Client,88948
Client,87362
Client,87421
Client,89185
Client,93098
Client,89093
Client,89712
Client,87346
Client,87393
Client,89111
Client,88067
Client,88064
Client,87477
Client,88433
Client,89152
Client,89058
Client,93390
Client,87304
Client,87319
Client,88223
Client,88821
Client,88325
Client,88511
Client,88843
Client,88280
Client,87216
Client,88246
Client,88748
Client,93509
Client,88952
Client,93307
Client,88396
Client,88886
Client,93357
Client,88978
Client,93041
Client,88978
Client,87496
Client,87347
Client,87868
Client,93254
Client,87222
Client,88242
Client,87365
Client,88335
Client,89054
Client,88505
Client,88892
Client,87979
Client,88727
Client,88440
Client,88363
Client,87279
Client,88402
Client,88968
Client,87288
Client,87339
Client,88302
Client,88809
Client,88961
Client,88319
Client,87345
Client,87994
Client,88100
Client,89013
Client,88973
Client,87285
Client,87212
Client,88296
Client,88786
Client,93243
Client,87222
Client,87408
Client,93199
Client,89173
Client,87836
Client,89049
Client,87325
Client,87273
Client,88170
Client,88466
Client,88904
Client,88295
Client,89148
Client,93467
Client,88354
Client,89009
Client,88016
Client,89177
Client,88281
Client,87463
Client,87488
Client,87191
Client,93261
Client,88388
Client,87406
Client,87421
Client,89080
Client,93419
Client,87353
Client,88030
Client,88968
Client,93523
Client,87360
Client,88427
Client,88984
Client,89158
Client,88631
Client,88832
Client,87301
Client,89109
Client,88507
Client,93319
Client,87415
Client,87261
Client,89165
Client,93534
Client,89084
Client,88384
Client,93083
Client,89150
Client,88578
Client,88335
Client,87305
Client,87474
Client,93151
Client,88175
Client,87486
Client,87401
Client,88295
Client,93354
Client,93342
Client,88562
Client,87963
Client,88495
Client,88865
Client,88411
Client,87229
Client,87251
Client,88330
Client,89120
Client,88311
Client,88183
Client,88446
Client,87464
Client,88127
Client,88852
Client,88927
Client,87210
Client,93034
Client,88137
Client,87333
Client,88568
Client,89072
Client,88268
Client,88489
Client,93465
Client,87382
Client,87288
Client,93357
Client,89195
Client,88182
Client,88764
Client,93107
Client,88974
Client,87243
Client,87332
Client,89028
Client,93463
Client,88170
Client,88075
Client,87357
Client,88412
Client,88391
Client,88293
Client,87138
Client,87113
Client,88403
Client,88372
Client,88142
Client,87474
Client,93274
Client,89055
Client,87374
Client,87271
Client,88097
Client,93546
Client,88709
Client,93433
Client,87235
Client,88140
Client,93224
Client,88420
Client,87323
Client,87340
Client,87273
Client,87279
Client,88178
Client,93338
Client,88256
Client,89020
Client,93202
Client,88894
Client,88231
Client,88536
Client,87407
Client,87407
Client,88899
Client,88557
Client,88984
Client,87194
Client,88934
Client,88815
Client,87333
Client,88074
Client,88048
Client,88980
Client,88525
Client,87312
Client,89074
Client,88393
Client,93304
Client,89317
Client,87247
Client,88405
Client,89006
Client,88334
Client,89374
Client,87288
Client,88992
Client,93311
Client,87459
Client,88458
Client,88837
Client,88066
Client,88236
Client,89037
Client,87387
Client,87186
Client,88274
Client,88261
Client,87192
Client,88928
Client,88971
Client,88196
Client,87326
Client,87226
Client,88864
Client,89061
Client,87361
Client,87358
Client,87322
Client,87244
Client,93279
Client,88925
Client,88400
Client,88980
Client,89167
Client,87943
Client,93235
Client,88899
Client,87247
Client,88905
Client,88904
Client,93164
Client,87385
Client,87216
Client,89002
Client,88465
Client,88970
Client,93347
Client,88882
Client,88648
Client,93559
Client,88886
Client,87193
Client,89132
Client,88289
Client,88076
Client,88450
Client,89044
Client,88920
Client,93382
Client,89172
Client,93369
Client,87256
Client,87294
Client,93413
Client,88816
Client,87471
Client,87211
Client,88918
Client,89069
Client,88966
Client,87937
Client,89003
Client,88449
Client,89092
Client,87942
Client,88517
Client,87332
Client,88994
Client,89057
Client,87437
Client,87341
Client,88137
Client,89112
Client,87353
Client,88391
Client,93341
Client,88974
Client,89009
Client,87430
Client,88941
Client,93292
Client,87881
Client,93308
Client,88271
Client,87278
Client,88388
Client,88996
Client,88265
Client,88000
Client,87250
Client,88176
Client,88217
Client,88504
Client,87417
Client,87392
Client,87912
Client,88396
Client,88702
Client,89150
Client,87391
Client,87330
Client,88417
Client,93405
Client,88440
Client,88099
Client,89046
Client,88530
Client,87648
Client,88245
Client,88918
Client,89109
Client,87268
Client,88155
Client,88420
Client,87387
Client,93174
Client,88914
Client,87460
Client,87438
Client,87972
Client,88980
Client,88061
Client,88922
Client,88983
Client,93226
Client,87217
Client,89075
Client,88425
Client,89033
Client,93456
Client,88419
Client,87933
Client,87237
Client,88979
Client,88348
Client,87365
Client,88442
Client,89008
Client,88815
Client,87340
Client,87523
Client,88164
Client,88997
Client,87282
Client,87378
Client,88113
Client,87130
Client,93394
Client,87929
Client,87243
Client,88541
Client,89049
Client,93192
Client,93176
Client,88323
Client,87226
Client,88194
Client,88128
Client,88245
Client,88909
Client,88432
Client,87398
Client,88397
Client,89101
Client,89049
Client,87460
Client,88208
Client,88305
Client,88987
Client,87138
Client,88224
Client,88977
Client,89269
Client,88847
Client,88130
Client,88925
Client,93443
Client,88112
Client,93304
Client,88190
Client,87427
Client,88096
Client,89090
Client,87261
Client,87433
Client,88277
Client,89146
Client,88272
Client,88997
Client,88265
Client,93275
Client,87240
Client,87472
Client,87309
Client,87319
Client,89142
Client,88302
Client,88101
Client,87355
Client,93281
Client,88278
Client,88212
Client,88902
Client,88586
Client,88850
Client,87242
Client,87493
Client,89147
Client,93248
Client,88994
Client,93430
Client,87529
Client,88293
Client,89011
Client,88893
Client,88799
Client,87385
Client,88176
Client,89001
Client,89014
Client,88205
Client,87992
Client,89040
Client,88409
Client,89021
Client,88954
Client,88924
Client,87348
Client,88308
Client,88889
Client,88194
Client,89217
Client,88450
Client,89032
Client,87954
Client,88219
Client,87518
Client,93279
Client,89035
Client,87374
Client,87319
Client,87215
Client,88428
Client,93201
Client,89330
Client,88146
Client,87443
Client,89077
Client,88266
Client,87342
Client,88173
Client,89131
Client,88485
Client,89078
Client,87450
Client,88112
Client,88909
Client,88342
Client,88725
Client,88481
Client,88964
Client,88178
Client,88980
Client,88236
Client,88825
Client,87886
Client,88491
Client,88965
Client,88325
Client,93394
Client,89088
Client,89192
Client,88401
Client,88253
Client,87303
Client,93288
Client,88875
Client,88321
Client,88281
Client,88537
Client,93269
Client,88020
Client,88952
Client,88246
Client,88994
Client,87891
Client,93185
Client,87342
Client,87176
Client,88961
Client,87463
Client,88945
Client,93325
Client,88990
Client,88493
Client,88934
Client,88841
Client,87365
Client,87325
Client,93237
Client,89114
Client,87402
Client,88131
Client,88741
Client,88930
Client,89039
Client,93214
Client,87347
Client,88497
Client,88201
Client,88467
Client,87403
Client,87285
Client,88872
Client,88934
Client,87453
Client,88312
Client,89083
Client,87992
Client,88862
Client,87399
Client,88042
Client,87224
Client,88931
Client,93146
Client,87379
Client,88954
Client,93432
Client,89029
Client,87283
Client,88405
Client,93512
Client,88304
Client,87272
Client,87524
Client,89072
Client,88249
Client,88828
Client,88033
Client,87393
Client,87482
Client,88155
Client,88238
Client,87389
Client,87433
Client,87426
Client,88474
Client,89176
Client,88502
Client,88108
Client,87278
Client,88877
Client,88256
Client,93306
Client,88149
Client,87351
Client,88178
Client,88097
Client,88668
Client,88947
Client,88983
Client,93352
Client,89107
Client,88214
Client,88757
Client,88223
Client,88110
Client,88246
Client,87299
Client,88905
Client,88386
Client,89034
Client,87309
Client,87218
Client,88459
Client,93254
Client,87421
Client,87435
Client,88276
Client,93264
Client,88423
Client,88121
Client,93422
Client,88949
Client,93369
Client,88929
Client,89079
Client,88277
Client,88172
Client,88395
Client,87385
Client,87916
Client,89103
Client,93398
Client,87378
Client,87459
Client,93454
Client,89122
Client,87517
Client,89040
Client,87428
Client,88142
Client,93880
Client,89095
Client,89002
Client,87238
Client,89051
Client,93390
Client,88303
Client,93493
Client,87279
Client,87437
Client,88152
Client,88910
Client,88229
Client,88043
Client,89059
Client,88481
Client,88051
Client,88521
Client,89065
Client,87478
Client,89163
Client,88213
Client,88618
Client,88976
Client,89136
Client,93278
Client,88270
Client,88963
Client,88123
Client,88987
Client,93270
Client,88145
Client,88972
Client,87533
Client,88215
Client,93270
Client,87368
Client,88249
Client,88842
Client,88488
Client,87964
Client,88394
Client,93225
Client,88094
Client,88299
Client,88612
Client,87589
Client,87532
Client,88488
Client,88232
Client,88429
Client,87188
Client,88929
Client,93217
Client,89039
Client,88087
Client,88928
Client,87987
Client,87230
Client,88330
Client,93151
Client,89056
Client,93250
Client,88065
Client,87495
Client,87342
Client,88466
Client,88296
Client,87351
Client,89055
Client,87987
Client,87341
Client,88930
Client,88208
Client,87314
Client,88245
Client,89001
Client,93185
Client,88773
Client,89017
Client,87161
Client,87435
Client,88551
Client,88849
Client,88053
Client,88971
Client,93120
Client,88729
Client,88050
Client,87245
Client,89093
Client,88306
Client,87319
Client,88475
Client,88058
Client,88863
Client,88952
Client,93215
Client,87133
Client,87283
Client,88585
Client,88915
Client,87528
Client,88830
Client,88028
Client,88916
Client,88373
Client,88380
Client,88189
Client,88856
Client,89063
Client,88364
Client,87313
Client,87305
Client,93384
Client,88435
Client,89024
Client,87313
Client,93428
Client,88936
Client,88409
Client,88117
Client,88523
Client,89047
Client,88479
Client,87407
Client,89134
Client,88231
Client,88052
Client,93502
Client,88750
Client,87835
Client,93315
Client,88961
Client,89031
Client,93212
Client,87433
Client,87231
Client,88927
Client,88116
Client,87266
Client,87373
Client,87293
Client,87358
Client,88084
Client,88925
Client,88417
Client,87326
Client,89055
Client,88971
Client,89049
Client,88453
Client,89130
Client,93182
Client,87325
Client,87547
Client,93288
Client,88716
Client,88549
Client,88881
Client,87317
Client,88006
Client,88885
Client,93323
Client,87359
Client,87552
Client,88059
Client,88794
Client,87476
Client,87309
Client,88344
Client,88972
Client,88305
Client,87253
Client,88909
